latitud;longitud
37.733373;-5.512171
37.983515;-6.37296
37.489733;-7.401498
37.402724;-6.962586
37.143141;-5.351361
37.157608;-5.325664
36.691874;-5.543164
36.572187;-5.609132
36.357972;-5.440623
37.515074;-7.306516
36.342848;-5.876657
38.041727;-5.929208
37.230482;-6.163979
36.221829;-5.824279
37.107233;-5.371437
37.582112;-6.069631
37.670396;-6.103906
36.212722;-5.534878
36.407446;-6.195051
37.080188;-5.263094
36.482213;-5.393121
36.151944;-5.668145
36.810523;-5.389766
36.681777;-5.460566
36.963062;-5.343921
36.636236;-5.619879
36.271231;-5.942104
36.553788;-5.578687
36.363165;-5.951781
36.261926;-5.895407
36.441012;-5.815989
36.312028;-5.359664
36.222752;-5.818406
36.286684;-5.595681
36.906915;-5.480497
36.259879;-5.737125
36.557011;-5.751307
37.233119;-6.217549
36.272782;-5.603735
38.439285;-5.298159
36.483588;-6.095024
36.468832;-6.051872
36.734778;-5.357876
37.825211;-5.337731
36.351865;-5.300586
36.525924;-5.493039
37.09457;-5.26413
37.679792;-5.780277
37.626196;-5.899249
36.534826;-5.522272
37.075378;-5.241592
36.852574;-6.376186
36.524933;-5.358334
36.970477;-5.502877
37.663161;-5.658304
36.326833;-5.5962
36.248947;-5.716204
37.163413;-5.279729
36.476957;-5.778133
36.44788;-5.270598
36.507592;-5.749199
36.666638;-5.4951
36.578417;-5.465125
36.120221;-5.636333
36.629817;-5.685901
36.957063;-5.491927
36.775519;-5.33712
36.113646;-5.755419
38.333384;-5.467465
36.605714;-5.983627
36.315624;-5.566884
37.83405;-5.935477
36.691808;-5.461446
37.226201;-7.389428
36.441291;-5.823227
36.114397;-5.69191
36.333568;-6.007144
36.351667;-5.626517
36.672056;-5.377475
37.019747;-5.416773
36.599506;-5.650636
36.261842;-5.765371
36.361923;-5.682866
36.164159;-5.710128
36.171148;-5.649177
36.590577;-5.239566
36.662712;-5.366504
36.589204;-5.376014
36.109425;-5.685742
37.763406;-6.135201
38.194711;-5.445547
36.492773;-5.700445
36.368602;-5.450161
36.561597;-5.486063
36.571623;-5.810237
36.518625;-5.316023
36.761353;-5.510813
36.329742;-5.449522
36.268636;-5.647649
36.898741;-5.299119
36.707616;-5.490011
36.285147;-5.350248
36.370624;-5.450436
36.810969;-5.318067
36.38136;-6.027696
36.584949;-5.960613
37.535382;-7.438658
36.425176;-6.001242
36.664947;-5.599385
36.554507;-5.582565
37.779594;-7.224184
36.432846;-5.810296
36.130724;-5.743684
37.501787;-6.394887
37.52965;-6.57223
36.615349;-5.263192
36.776754;-5.553148
36.664461;-5.48674
36.642163;-5.581654
36.808836;-5.426756
36.526577;-5.304724
36.255182;-5.883964
36.434099;-5.797248
37.777683;-5.923516
36.511202;-5.747808
36.154453;-5.490689
36.669261;-5.577167
36.603635;-5.250676
37.064047;-5.357001
37.021032;-5.322683
36.637608;-5.595078
36.911273;-5.521781
36.854246;-5.308451
36.973843;-5.633402
36.666104;-5.568537
37.393105;-7.355463
36.638687;-5.590227
36.530919;-5.651185
36.662534;-5.528181
36.501672;-5.477424
36.361115;-5.68393
36.983459;-5.273402
36.393323;-5.463367
38.129094;-6.885977
36.378477;-5.632779
36.086521;-5.588436
36.398754;-6.0647
36.741632;-5.721059
36.445193;-5.660154
37.057189;-5.37143
36.226759;-5.993202
36.338963;-5.627972
36.318678;-5.695013
37.016498;-5.337392
36.694319;-5.418528
37.757069;-5.860342
36.509492;-5.367098
37.709595;-5.86211
37.618067;-7.017999
36.772899;-5.366628
37.133474;-5.272718
37.728638;-5.486461
37.818172;-5.736655
36.219107;-5.8437
36.574991;-5.479531
36.606263;-5.536536
37.672601;-6.734433
36.551416;-5.587109
36.249364;-5.573093
36.505395;-5.670218
36.53859;-5.993954
37.836143;-5.254983
37.207806;-6.178679
36.663455;-5.402325
36.509315;-5.702237
36.618518;-5.530264
37.44754;-7.438887
36.973781;-5.514947
36.278831;-5.578724
36.558779;-5.601575
37.742785;-5.464159
37.874091;-6.631256
38.434892;-5.456439
36.357998;-5.699857
36.542557;-6.206146
38.141651;-6.925172
36.938282;-5.489777
36.516568;-5.317525
36.813627;-5.353893
37.104134;-5.24604
36.405566;-5.7169
36.659794;-5.385376
37.699646;-5.83196
37.778011;-5.89163
36.604975;-5.526311
36.385676;-5.380036
36.490491;-5.322719
36.207643;-6.007619
37.115275;-5.258253
36.657802;-5.446223
36.277467;-5.975216
36.567334;-5.279398
36.201891;-5.664992
37.071039;-5.381387
38.14398;-6.925046
36.536942;-5.507822
36.255294;-5.746435
36.478862;-5.737057
36.459943;-5.639181
36.48243;-6.001476
36.267805;-5.770189
36.843854;-5.337517
36.530942;-5.683581
36.264963;-5.628249
36.09762;-5.612755
36.475428;-5.695123
37.015113;-5.584435
36.683223;-5.565369
36.697726;-5.509513
36.292648;-5.58872
36.505661;-5.319433
37.639399;-5.877803
37.738991;-5.528383
37.044741;-5.308486
36.392388;-5.341423
36.538453;-6.000459
36.178007;-5.667439
36.408063;-5.940046
36.502443;-5.987894
37.524604;-7.383218
36.272162;-5.702306
36.584231;-5.540162
36.725167;-5.569082
36.539645;-5.521111
36.490116;-5.982811
37.777146;-5.851728
36.188706;-5.52751
37.907768;-5.327934
36.295632;-5.587015
36.646803;-5.567527
36.876085;-5.522844
37.566056;-6.12894
36.874716;-5.334161
37.880441;-5.924008
36.686283;-5.460162
37.639983;-6.106446
36.55215;-5.527304
36.618651;-5.624449
36.686416;-5.617385
36.202921;-5.837999
37.537558;-6.55919
37.58639;-6.057533
37.918005;-6.723194
36.348415;-5.695983
36.486413;-5.784576
36.182009;-5.663762
36.570476;-5.474314
36.574595;-5.602453
37.157372;-5.273321
36.472332;-5.692148
36.815598;-5.423551
36.184491;-5.667248
36.625178;-5.477549
36.411649;-5.887679
38.055643;-5.399929
38.099392;-5.395864
36.200971;-5.671054
38.124565;-5.60545
36.351294;-5.62832
38.116131;-5.602607
36.385125;-5.975828
36.314785;-6.013303
37.847353;-5.318111
36.308563;-5.769226
37.474284;-6.523854
36.550516;-5.701572
37.069895;-5.321845
37.87052;-5.270525
36.422848;-5.882608
37.132071;-5.367384
37.152266;-5.301136
36.357921;-5.69767
37.463132;-7.308196
37.770517;-5.308273
36.70075;-6.020357
36.456642;-5.793239
36.13463;-5.603072
36.708049;-5.552965
36.563168;-5.606147
36.627008;-5.548409
36.62738;-5.32822
36.65444;-5.638661
37.369311;-7.399112
36.377508;-5.64397
36.523591;-5.246801
36.383888;-5.995362
36.304696;-5.98262
36.996486;-5.44626
36.318789;-5.677644
36.410212;-5.355339
37.704104;-7.39661
36.370823;-5.958422
36.506315;-5.384072
36.353571;-5.637856
36.298432;-5.682392
36.971609;-5.264816
36.463355;-5.789418
36.099884;-5.691203
36.464411;-5.761474
36.450244;-5.688494
36.87005;-5.487649
37.020074;-5.264097
36.551987;-5.235011
36.396089;-5.846661
36.703921;-5.484867
36.407832;-5.812427
36.422913;-5.931697
37.131711;-5.329159
36.484752;-5.651886
36.562899;-5.814825
36.447118;-5.860472
38.039808;-5.368535
36.481385;-5.368698
36.540393;-5.576756
36.451567;-5.783652
38.326176;-5.474278
36.963936;-5.462311
36.818069;-5.514985
38.007668;-5.732564
36.497292;-5.314595
36.331617;-5.339346
36.484462;-6.010236
36.846196;-5.90709
36.610578;-5.537047
37.846182;-5.968716
36.850038;-6.373787
36.226465;-5.680031
36.492043;-5.413393
36.647144;-5.26901
38.425864;-5.436134
36.952043;-5.413878
37.067632;-5.311745
36.921749;-5.518175
37.957594;-5.943191
37.742065;-5.850755
37.103143;-5.3296
36.465556;-5.753269
36.382891;-5.864524
36.413058;-5.801733
36.58028;-5.504553
36.373438;-6.022397
37.804792;-5.900329
36.291881;-5.758349
36.711218;-5.257091
36.723867;-5.526272
37.822902;-5.920757
37.605392;-6.669206
36.477247;-5.680388
36.986723;-5.404055
37.086327;-5.241183
36.300942;-5.416508
36.446416;-5.268926
36.252391;-5.732324
36.570449;-5.470827
37.873655;-5.271064
37.053914;-5.395346
36.522809;-5.497148
36.52932;-5.708293
37.962949;-5.943758
36.30806;-5.70664
36.331289;-5.68529
36.584737;-5.685947
36.08653;-5.446958
36.489561;-6.006728
36.606035;-5.262394
36.212943;-5.477895
37.518639;-7.41177
36.916163;-5.421939
36.447255;-5.834721
38.456243;-5.486051
36.265937;-5.944454
36.296072;-5.937883
36.281812;-5.936936
36.207596;-5.81715
37.972201;-5.960688
36.649704;-5.269901
36.326364;-5.564107
36.910681;-5.449295
36.768724;-5.513809
37.726791;-5.4924
36.299414;-5.432717
38.039024;-5.333851
36.598536;-5.793252
36.308101;-5.786758
36.218838;-5.723237
36.495143;-5.683718
37.908069;-5.316797
36.472888;-5.692647
36.249661;-5.56765
37.455387;-7.412191
37.13551;-6.431629
37.82044;-5.330662
36.504932;-5.653435
36.440521;-5.704767
38.334032;-5.284807
36.637546;-5.62055
36.514624;-5.671026
37.733764;-5.563843
36.143231;-5.626091
37.753178;-5.267046
36.672563;-5.379202
36.672574;-5.657248
36.336863;-5.448597
36.357474;-5.309309
36.472904;-5.783032
36.56376;-5.804712
36.451516;-5.347239
36.543136;-5.57286
36.545186;-5.521637
37.886981;-6.61168
36.721186;-5.543414
36.573393;-5.311535
38.05103;-6.785991
36.466889;-5.313746
36.923373;-5.859827
37.622479;-7.021997
36.954681;-5.254994
36.553761;-5.387093
37.762899;-5.398629
36.19922;-6.019316
36.554385;-5.495227
36.429091;-5.806313
36.308575;-5.669745
36.295685;-5.399622
36.485025;-5.832392
36.48974;-5.932586
36.617236;-5.621584
37.090568;-5.231847
36.492254;-5.691509
36.337195;-5.464003
36.182506;-5.536827
37.747832;-5.398664
37.739468;-5.610233
36.077085;-5.59259
36.127737;-5.719751
36.580718;-5.239985
36.105956;-5.599137
36.516299;-5.30672
36.291538;-5.445443
37.407489;-6.996534
36.913789;-5.425646
36.704771;-5.473914
36.302634;-5.586233
37.630783;-7.07655
36.555881;-5.223918
36.77701;-5.458052
36.832055;-5.436269
36.667782;-5.598765
36.415013;-6.028624
36.498492;-5.708558
38.143834;-5.373654
36.415838;-5.756306
36.284606;-5.705985
36.533537;-5.586211
36.515605;-5.309055
36.683406;-5.46111
37.318091;-7.39472
36.725534;-5.485664
36.151719;-5.569697
36.274461;-5.757146
36.449861;-5.770997
36.986257;-5.347239
36.454818;-5.806047
36.383535;-5.629818
37.73538;-5.568664
37.283219;-6.240194
36.607718;-5.543928
36.919089;-5.322875
36.551437;-6.20667
37.791028;-5.887346
36.348902;-5.361456
36.295825;-5.689317
36.296992;-5.316031
36.38075;-5.954954
36.074405;-5.53548
37.635807;-6.744754
36.422;-5.357702
36.466293;-5.309142
36.410958;-5.657547
37.145189;-5.282143
36.272141;-5.372621
37.791089;-6.245363
36.325242;-5.758434
36.593831;-5.365459
37.40984;-7.425411
36.338634;-5.619963
36.116494;-5.749543
38.130678;-5.477482
36.822536;-5.43989
37.743797;-5.296798
36.597245;-5.7941
36.646502;-5.598005
38.148973;-5.548047
36.571666;-5.298309
36.550113;-5.989026
36.46445;-6.001886
37.09172;-5.314603
37.719914;-5.848987
36.642468;-5.66592
36.679314;-5.502615
36.488199;-5.665007
36.196795;-6.043872
37.059516;-5.281766
38.131011;-6.939471
37.002273;-5.439187
36.17761;-5.664213
36.316802;-5.44807
36.124825;-5.707886
36.439438;-6.03766
36.265106;-5.755559
36.447249;-5.352476
37.869672;-5.314082
36.150678;-5.643976
36.172881;-5.572667
37.523396;-7.32864
36.532737;-5.515347
36.577329;-5.212498
36.815989;-5.566725
36.293276;-5.915925
37.132577;-5.390654
37.143502;-5.302739
37.794024;-6.239258
37.399667;-7.416401
36.306825;-5.722932
36.197184;-5.911321
37.424853;-7.363561
36.2222;-5.702976
37.878096;-5.955471
36.578046;-5.978316
36.578759;-5.642563
36.416206;-6.00423
36.368038;-5.699078
37.640731;-6.274539
36.881678;-5.533585
36.55619;-5.60045
36.480407;-6.087042
36.196592;-5.537704
36.548678;-5.549788
37.451627;-6.515671
36.300934;-5.781081
37.397953;-7.266386
37.695044;-5.750456
36.371708;-5.67656
36.322201;-5.751188
36.418496;-5.661863
36.450339;-5.649208
36.507001;-5.319562
36.407939;-5.591572
36.33912;-5.697344
36.68124;-5.782368
36.5587;-5.796062
36.134491;-5.574912
37.127581;-5.264168
36.352556;-5.594937
36.258145;-5.672778
37.75358;-7.006087
36.295974;-5.745367
36.290108;-5.764855
36.389218;-5.921012
36.66635;-5.567136
36.572936;-5.751682
37.648791;-6.744659
36.571621;-5.810717
36.46366;-6.032045
36.386175;-5.85497
36.288643;-5.397491
36.244551;-5.560473
36.211732;-5.972412
36.394183;-5.755073
36.227035;-5.995838
36.152806;-5.589948
36.377015;-5.363209
36.548663;-5.574395
36.311995;-5.744726
36.36255;-5.950432
38.044003;-5.339045
36.810072;-5.36636
36.314404;-5.882337
37.133001;-6.449431
36.467907;-5.749436
36.170431;-5.580546
36.470094;-5.642292
36.520217;-5.377095
37.003339;-5.438648
36.324333;-5.445621
36.127761;-5.618454
37.822866;-5.458585
36.636813;-5.593922
36.841176;-5.509856
36.45533;-5.744942
37.007917;-5.417937
36.681426;-5.439552
37.70144;-5.806307
36.577708;-5.982828
36.501288;-5.667286
36.296653;-5.711267
37.818174;-5.356695
36.583866;-5.371603
36.33414;-5.437629
37.894976;-5.314499
36.577877;-5.742192
36.324255;-6.008
36.961848;-5.429787
36.076276;-5.454312
36.418347;-5.839155
36.405603;-5.944067
36.291636;-5.394755
36.47664;-5.680513
36.882367;-5.318037
38.497755;-5.45612
36.330591;-5.740222
36.673485;-5.40417
36.354637;-5.385341
38.130021;-5.482148
36.951477;-5.382599
37.739069;-5.437484
36.610058;-5.527583
36.588291;-5.545034
37.40567;-7.338092
36.923852;-5.361948
37.981734;-5.359927
37.752987;-5.835366
36.374887;-5.672245
36.453434;-5.26623
36.126883;-5.619836
38.157052;-5.709902
37.153627;-5.271678
37.002526;-5.358932
37.822839;-5.621859
38.071683;-6.724133
36.091983;-5.703071
37.699993;-6.714312
36.959838;-5.421873
36.913054;-5.463109
36.929529;-5.345172
36.323642;-5.638595
36.875752;-5.532548
36.553975;-5.36869
37.536233;-6.202458
36.474884;-5.782779
37.653615;-6.103399
36.530495;-5.517832
36.547339;-5.979616
36.444517;-6.023258
36.222927;-5.824752
36.829559;-5.324245
37.099388;-5.26901
36.358347;-5.624401
36.265547;-5.758323
36.362499;-5.606845
36.705427;-5.585482
38.077066;-6.785363
36.217102;-5.569555
36.498446;-5.648458
37.483924;-6.498113
36.292279;-5.599897
36.593584;-5.274001
36.396275;-5.759695
36.969993;-5.466999
36.322989;-5.658676
37.076507;-5.318347
37.968068;-5.93578
36.105702;-5.600461
36.279028;-5.450306
36.698711;-5.652306
37.008509;-5.359926
36.47479;-5.762378
36.308696;-5.988083
37.09423;-5.232618
37.057658;-5.436282
36.712029;-5.529466
37.876139;-6.620344
36.235367;-5.555846
36.325448;-5.710873
36.532592;-6.000221
36.478516;-5.791257
36.707521;-5.532979
36.605816;-5.695139
36.540768;-5.824274
36.390458;-5.350194
37.872429;-6.68669
36.317776;-5.770699
37.777436;-5.954702
36.573639;-5.768378
37.075124;-5.278544
36.561484;-5.712288
36.691695;-5.445965
37.13878;-5.298971
36.902833;-5.459256
36.342962;-5.684031
36.390931;-5.921744
37.686534;-5.677451
36.433548;-5.831311
36.747628;-5.489737
36.444832;-6.047708
36.728728;-5.487637
37.753052;-6.922582
36.546433;-5.661935
36.921338;-5.33226
36.14923;-5.714692
36.612404;-5.543937
37.443392;-7.432078
37.725809;-6.207107
37.070092;-5.258475
36.581371;-5.684556
36.59396;-5.306471
37.839785;-6.424015
36.622839;-5.790642
36.156781;-5.673521
36.336257;-5.569667
36.087835;-5.609722
36.33043;-5.6564
38.121508;-5.583967
37.856263;-6.311695
36.091341;-5.620842
36.493029;-6.006751
37.659385;-7.228194
36.598131;-5.240914
37.846058;-5.259103
37.674947;-6.725778
36.639616;-5.684564
37.809183;-5.860774
37.608546;-6.140178
36.393855;-5.783565
36.470637;-5.797512
36.325984;-5.506822
37.966041;-5.306121
36.532049;-5.32968
36.340956;-6.015426
36.239857;-5.726336
36.597279;-5.257421
36.557677;-5.229097
37.679813;-6.162148
37.75453;-5.391866
36.194545;-5.587397
36.367353;-5.945677
36.811237;-5.373435
36.893959;-5.526081
36.63908;-5.565436
36.40758;-5.747028
37.13032;-6.437854
37.822602;-5.269362
36.685438;-5.777417
36.448499;-5.464687
36.598518;-5.545973
36.124886;-5.616781
36.460173;-6.02564
36.942947;-5.466171
37.839549;-5.25828
36.238467;-5.547858
36.462134;-6.007609
36.108509;-5.610217
36.710248;-5.501167
36.657245;-5.577258
36.31248;-5.644911
36.478319;-5.331262
37.816188;-5.860613
36.441204;-5.386405
37.440236;-7.451072
36.612344;-5.262869
36.466903;-5.802232
36.27848;-5.72454
37.489041;-6.394185
36.315175;-5.383213
36.675713;-5.410762
37.953201;-6.74809
36.407645;-5.965327
36.530381;-5.911341
36.663065;-5.702896
37.900681;-6.65288
36.680827;-5.960796
37.962899;-5.941833
36.663336;-5.484098
38.410953;-5.410829
37.051896;-5.395788
36.333648;-5.651921
36.605414;-5.741949
36.43385;-5.624991
36.289746;-5.587455
36.52014;-5.362342
37.455236;-6.461232
36.667229;-5.545954
36.145293;-5.603902
36.305253;-6.016788
36.906129;-5.950624
36.487052;-5.358803
38.114909;-5.614231
36.473604;-5.730132
38.102497;-6.86652
36.299098;-5.391197
36.298702;-5.917352
36.340435;-5.754235
36.222391;-5.894626
37.483147;-6.916771
37.873613;-6.756288
36.464726;-5.63931
36.966333;-5.397584
36.967649;-5.397142
37.493166;-7.321363
36.255342;-5.688061
37.561531;-6.241107
37.63854;-6.268755
37.666228;-6.743349
36.693769;-5.460311
36.321407;-5.721725
37.804318;-6.25212
38.180692;-5.447201
37.886387;-5.287863
36.819639;-5.580892
37.655358;-6.121309
36.44936;-5.633969
37.667931;-6.112667
36.314274;-5.883613
37.68941;-5.854735
36.449774;-5.664873
37.458556;-7.421609
36.632611;-5.214134
36.450795;-5.822624
36.253469;-5.685983
36.59141;-5.240786
36.26297;-5.54289
36.657839;-5.613699
36.375602;-5.35308
36.089723;-5.583733
36.487764;-5.955691
36.711449;-5.481729
37.011323;-5.41001
37.871953;-5.950713
36.607878;-5.522426
36.403987;-5.333152
37.928332;-5.945209
36.434832;-5.770451
36.545161;-5.505709
36.522633;-5.321246
36.556062;-5.280162
37.708417;-5.466718
36.380443;-5.389295
36.52624;-5.516131
37.741;-5.430818
37.126539;-5.258791
36.462718;-5.821483
36.171609;-5.821774
36.403176;-5.933942
36.056938;-5.482505
37.119477;-5.3082
37.619411;-6.058637
36.570774;-5.354152
37.030074;-5.354984
36.309258;-5.367097
36.651505;-5.526366
36.681515;-5.575193
36.651668;-5.412048
37.621864;-5.921069
37.122885;-5.259503
36.708704;-5.538782
36.979539;-5.472542
36.517671;-6.034332
36.436214;-6.058746
36.799065;-5.741838
36.893876;-5.876351
37.771313;-5.897975
37.351063;-6.637737
38.108486;-5.77168
38.109867;-6.904816
36.473548;-5.74554
36.583844;-5.604428
36.556508;-5.234717
37.752122;-5.838
37.016791;-5.411453
36.482131;-5.634733
36.124437;-5.618355
36.343468;-6.013718
38.015027;-5.341119
36.168357;-5.52949
37.154617;-5.294699
36.695896;-5.416328
36.391173;-5.925476
36.384983;-5.620515
36.447042;-5.573798
36.319046;-5.700294
36.462841;-5.65076
37.622382;-7.052161
36.540933;-5.517724
36.450588;-5.269472
36.77294;-5.549862
37.46024;-7.431447
37.87099;-5.317636
36.688594;-5.425735
36.384215;-6.036991
37.6405;-5.406925
36.34952;-5.732251
36.568855;-5.963115
36.478341;-5.661711
36.42199;-5.768489
36.950283;-5.348874
37.707324;-6.326187
36.814075;-5.42394
36.218236;-5.842434
36.52898;-5.68147
36.515454;-5.316866
36.351665;-5.364849
36.448986;-5.642346
36.694117;-5.482626
36.455655;-5.728799
36.500178;-5.677808
36.489739;-5.981334
36.381528;-5.938388
36.386452;-5.861111
36.252906;-5.949194
36.167338;-5.67219
36.228439;-5.620273
36.376679;-6.028897
37.509026;-7.317451
36.453221;-5.688352
37.068392;-5.326793
36.262477;-5.690576
37.877959;-5.937187
36.384188;-5.649981
37.527339;-6.23682
36.190907;-5.666476
36.481777;-5.795157
36.399841;-5.731605
37.627275;-5.76044
36.313249;-5.537585
36.318633;-5.696237
36.182416;-5.597304
37.030528;-5.288991
37.003994;-5.269856
37.789498;-7.21324
36.084072;-5.575809
36.517495;-5.31015
36.550392;-6.017294
36.574394;-6.058449
36.042865;-5.574077
37.059826;-5.406495
36.964138;-5.428849
37.781521;-5.871162
36.344798;-5.627411
36.616148;-5.263819
36.928402;-5.473492
36.449708;-6.01863
36.305263;-5.635414
36.568338;-5.606265
36.578481;-5.508696
36.415304;-5.827627
36.625144;-5.697658
36.335457;-5.618542
36.715714;-5.557371
37.695073;-7.413134
37.690719;-5.852381
37.752039;-6.248092
37.110359;-5.343426
36.333091;-6.017484
37.377469;-7.433854
36.270942;-5.650966
37.986343;-5.902322
36.741311;-5.467214
38.017618;-5.336805
36.968482;-5.393833
36.474346;-5.430487
37.841437;-5.286564
36.435437;-5.838629
36.427671;-5.266395
36.641221;-5.758618
36.187419;-6.014827
36.351467;-5.743238
36.580276;-5.597783
36.693368;-5.511867
37.903415;-5.315639
37.511443;-6.565978
36.614364;-5.678981
36.642732;-5.612573
37.462522;-6.481223
36.209207;-6.046588
36.155314;-5.656845
36.728855;-5.474619
36.154448;-5.509494
36.527456;-5.513646
38.077988;-6.771531
37.857976;-6.178729
36.454252;-5.316115
36.274297;-5.703181
36.288709;-5.581665
36.394726;-6.027959
37.728457;-5.843369
36.476337;-5.303391
36.191183;-5.662572
36.172172;-5.653402
36.58479;-5.626185
36.108557;-5.608008
36.293035;-5.950682
37.082585;-5.283773
